HolderAddress,Balance,PendingBalanceUpdate,,"{""address"":[",,0,,
0xb0f02793cf19919793ab2b7b8c6bf63b011855a5,2.41E-16,No,"0xa6c11be1536c4c2e3e90133df046826ab6f19064,","0xa6c11be1536c4c2e3e90133df046826ab6f19064,",0xa6c11be1536c4c2e3e90133df046826ab6f19064,0,,
0xe8c423de4fa5e56537517944a77ff94cee6fb8e2,3.78E-16,No,"0xcbfd4cffc9d93860d40bc58c257e16c8f9cae1bb,","0xcbfd4cffc9d93860d40bc58c257e16c8f9cae1bb,",0xcbfd4cffc9d93860d40bc58c257e16c8f9cae1bb,0,,
0xaa3999c3e21c0f1f50cc25da7f20709591d86421,4.32E-16,No,"0x5f9d9566b32f2aef06df04e3488db0a2b4396953,","0x5f9d9566b32f2aef06df04e3488db0a2b4396953,",0x5f9d9566b32f2aef06df04e3488db0a2b4396953,107.40847,,
0xca9b529d38ab8476e24e57b0b434f556fdc97bcc,4.39E-16,No,"0xf2f9d34d111fca97ae49c468868b4c635a47707f,","0xf2f9d34d111fca97ae49c468868b4c635a47707f,",0xf2f9d34d111fca97ae49c468868b4c635a47707f,0,,
0xe5a1c1ddac9ec3e821e9f12d94b0e6de5189eeae,6.02E-16,No,"0x71063377c2beb001e3975549176085cbd040e020,","0x71063377c2beb001e3975549176085cbd040e020,",0x71063377c2beb001e3975549176085cbd040e020,0,,
0xad7eb546bcca24c38501b190562b980cf28c3fbc,6.32E-16,No,"0x8e18482f7b66268cccee719e9db33262de0d2005,","0x8e18482f7b66268cccee719e9db33262de0d2005,",0x8e18482f7b66268cccee719e9db33262de0d2005,0,,
0x4c5f8f163749d76af4f1dc7dabfd1070cd0e216a,9.88E-16,No,"0xa69303d076dfb54d50589c4d018205a409aa4293,","0xa69303d076dfb54d50589c4d018205a409aa4293,",0xa69303d076dfb54d50589c4d018205a409aa4293,0,,
0x871063d5087cad7a6a40e948594bd947f14ed9c8,1.02E-15,No,"0x26cbfeeef7b6f7b8d943fb005901027e6236f992,","0x26cbfeeef7b6f7b8d943fb005901027e6236f992,",0x26cbfeeef7b6f7b8d943fb005901027e6236f992,0,,
0x91c27abe6fb828d63d536e6dd0b9be25db19e926,1.24E-15,No,"0x40d806cf859fda82d9a6d79e1d85d23b9d34c99d,","0x40d806cf859fda82d9a6d79e1d85d23b9d34c99d,",0x40d806cf859fda82d9a6d79e1d85d23b9d34c99d,0,,
0x8c73db2227cf141ee1e0c2fc6b8d791ec0ff8a00,1.65E-15,No,"0xb289fec3ff52179683295e670009470ca818a688,","0xb289fec3ff52179683295e670009470ca818a688,",0xb289fec3ff52179683295e670009470ca818a688,24.2031975,,
0xe72fd3c65390961c701fa2d98d59141da96ecc28,1.81E-15,No,"0x8e89b2958347df54ac8efe0a0183aa3c6aa9c66c,","0x8e89b2958347df54ac8efe0a0183aa3c6aa9c66c,",0x8e89b2958347df54ac8efe0a0183aa3c6aa9c66c,0,,
0x7363cf77bf19121167dc190fae44fa40261328bd,2.88E-15,No,"0x76422f302323bc5be3bbea29d6c2d9020f7f6bdb,","0x76422f302323bc5be3bbea29d6c2d9020f7f6bdb,",0x76422f302323bc5be3bbea29d6c2d9020f7f6bdb,0,,
0xa405e822d1c3a8568c6b82eb6e570fca0136f802,3.02E-15,No,"0x6e8050e27be66428b205d3446518bc8c43c7c7d1,","0x6e8050e27be66428b205d3446518bc8c43c7c7d1,",0x6e8050e27be66428b205d3446518bc8c43c7c7d1,0,,
0x2f25b1b05afd4e56dc941f72bcb78910c9aca5b3,3.08E-15,No,"0xad36c819615b51eda54f0389dba323904c3990b6,","0xad36c819615b51eda54f0389dba323904c3990b6,",0xad36c819615b51eda54f0389dba323904c3990b6,0,,
0x272446cb410b875b09c1aa0c478b578c6ba459ef,3.70E-15,No,"0xa83fd8bcf546b4305986ba6a82291a2735531b55,","0xa83fd8bcf546b4305986ba6a82291a2735531b55,",0xa83fd8bcf546b4305986ba6a82291a2735531b55,0,,
0xdb5fbf90bd447e81da5dcd2f4a30b1e4b66aee5e,4.37E-15,No,"0x807c841f72324d7a3272394157c520dc4cca33fd,","0x807c841f72324d7a3272394157c520dc4cca33fd,",0x807c841f72324d7a3272394157c520dc4cca33fd,0,,
0x7bc6978df3404c5cc778785c39103168bfd48808,8.19E-15,No,"0xa35159bf7c2a89372ff9ac33197cae9c0d129906,","0xa35159bf7c2a89372ff9ac33197cae9c0d129906,",0xa35159bf7c2a89372ff9ac33197cae9c0d129906,0,,
0x0000000000d1d773661e4b2102bbe07d4dcde777,2.20E-14,No,"0x6b9b70021e31532872df4e5c638da335ec6d3d3f,","0x6b9b70021e31532872df4e5c638da335ec6d3d3f,",0x6b9b70021e31532872df4e5c638da335ec6d3d3f,0,,
0x30f05af4f61828f6f9af4b0b8cce69e6ed37fa62,3.36E-14,No,"0x8bb6143f6dd32703cbee93d06dc6804f97b9d10b,","0x8bb6143f6dd32703cbee93d06dc6804f97b9d10b,",0x8bb6143f6dd32703cbee93d06dc6804f97b9d10b,0,,
0xc84616c13fc8266181a4589ca35f2f2463b0e4b3,2.97E-13,No,"0x65c12ecb7089b2e65bd83b275350f68c0c65749e,","0x65c12ecb7089b2e65bd83b275350f68c0c65749e,",0x65c12ecb7089b2e65bd83b275350f68c0c65749e,0,,
0xb9c67e4667b1bcca26f6dcbab71d035af0b3e549,1.43E-12,No,"0x26c9094534cbe89de334e4f52696fae1c26bf4ff,","0x26c9094534cbe89de334e4f52696fae1c26bf4ff,",0x26c9094534cbe89de334e4f52696fae1c26bf4ff,0.484978571,,
0xd164a0acc3fa4d426bd081e601f947c606bc5909,2.00E-12,No,"0x3736f6b62329cbef6f8d88175beefd8348006a9b,","0x3736f6b62329cbef6f8d88175beefd8348006a9b,",0x3736f6b62329cbef6f8d88175beefd8348006a9b,0.002601734,,
0x3f9a781cd3d05d0d2d925c3e59352365d8f481ba,4.15E-12,No,"0x9c2d08607dbe9f11cbedc9b7fb6ad5092a14bd56,","0x9c2d08607dbe9f11cbedc9b7fb6ad5092a14bd56,",0x9c2d08607dbe9f11cbedc9b7fb6ad5092a14bd56,0,,
0x337ddac8c00f14dcdea8d1210930ce2d60c37b85,5.90E-12,No,"0x07eb3ca2225ecc0e42cff3435bc30b835030702b,","0x07eb3ca2225ecc0e42cff3435bc30b835030702b,",0x07eb3ca2225ecc0e42cff3435bc30b835030702b,0,,
0x36fd9c1af36f37a1ada257c6a43bf81e2afd0364,7.14E-12,No,"0x7c7cfbc84ad874214abf912128332853f01f8b30,","0x7c7cfbc84ad874214abf912128332853f01f8b30,",0x7c7cfbc84ad874214abf912128332853f01f8b30,0,,
0x9603d2164521d5109c0850e19fa47281582a7a99,2.14E-11,No,"0x8c3f85499eb95c5a878f816d79e16107ab8e61e8,","0x8c3f85499eb95c5a878f816d79e16107ab8e61e8,",0x8c3f85499eb95c5a878f816d79e16107ab8e61e8,0,,
0x5d150b3ce581c1214a0c98f05b3bf02195b47a6f,2.52E-11,No,"0x0739abe5b3be2bc326b6aa57e0482fe3e6dedd4c,","0x0739abe5b3be2bc326b6aa57e0482fe3e6dedd4c,",0x0739abe5b3be2bc326b6aa57e0482fe3e6dedd4c,0,,
0x6106eaa3fbacc3076cf6ce0c3edba3ed1c2fba48,5.15E-11,No,"0x7736cc9711c41b3cb2cb09d06055f61423fd2dc1,","0x7736cc9711c41b3cb2cb09d06055f61423fd2dc1,",0x7736cc9711c41b3cb2cb09d06055f61423fd2dc1,0,,
0xc4656b6694b19e42e7e3d45fd0baf3de6dd2f74c,5.89E-11,No,"0xc2dcdc0485e6ec6b82675c1a77334c3603eb95c8,","0xc2dcdc0485e6ec6b82675c1a77334c3603eb95c8,",0xc2dcdc0485e6ec6b82675c1a77334c3603eb95c8,0,,
0x7c2b533094df692e8522dd3f400affa13e98a027,5.97E-11,No,"0x55adfd9b0e6fabc20106bd4a0b927e882fe530b7,","0x55adfd9b0e6fabc20106bd4a0b927e882fe530b7,",0x55adfd9b0e6fabc20106bd4a0b927e882fe530b7,0,,
0x00ce07c163e9e819f33d258daf5ae618c181fe5d,8.57E-11,No,"0xd454c674801ce91f5468ba86d576ef0fe6212b44,","0xd454c674801ce91f5468ba86d576ef0fe6212b44,",0xd454c674801ce91f5468ba86d576ef0fe6212b44,0,,
0x893248a905ee75afb57f284108313a9f7da6cec9,8.76E-11,No,"0x70df7ad053ecb1de68cb3cd72e21c1aac3b53bbf,","0x70df7ad053ecb1de68cb3cd72e21c1aac3b53bbf,",0x70df7ad053ecb1de68cb3cd72e21c1aac3b53bbf,0,,
0xdb271085894c031ddc4f5f8c85cdfb73e431f497,9.70E-11,No,"0x98d0e5a9063c05bc36a14c01f99f41b354d53bf3,","0x98d0e5a9063c05bc36a14c01f99f41b354d53bf3,",0x98d0e5a9063c05bc36a14c01f99f41b354d53bf3,9.5012E-05,,
0xcb7f5c69580cb80122a9066a06fd02201d3409cf,1.43E-10,No,"0x00ef62c8a5faa61264bb35eaf522eabfdbd9a762,","0x00ef62c8a5faa61264bb35eaf522eabfdbd9a762,",0x00ef62c8a5faa61264bb35eaf522eabfdbd9a762,0,,
0x443f65723f1653119ed6d76f90e7148207d5f733,3.16E-10,No,"0xd576b29870a145dde8b2b39a4531626b8d76f42f,","0xd576b29870a145dde8b2b39a4531626b8d76f42f,",0xd576b29870a145dde8b2b39a4531626b8d76f42f,0,,
0xe2b001bbbf2097f002ce368ad4d5d21d21011a04,4.32E-10,No,"0xdc3f36c4ddfce3abc5aafca8f4e6bd2644b00383,","0xdc3f36c4ddfce3abc5aafca8f4e6bd2644b00383,",0xdc3f36c4ddfce3abc5aafca8f4e6bd2644b00383,0,,
0x6e7dc5b64ffca5c9c2e5959dc0ac03af1fb6d2a4,4.51E-10,No,"0x728f21dfd5774dacb5004acb97e8dc6f264bd04e,","0x728f21dfd5774dacb5004acb97e8dc6f264bd04e,",0x728f21dfd5774dacb5004acb97e8dc6f264bd04e,0,,
0x4b0b1b333e7efea33303ba0dae098d6c27eb73f6,6.98E-10,No,"0x4b7daa9fdd0cec5d17f8d6ce0424f58af68822a0,","0x4b7daa9fdd0cec5d17f8d6ce0424f58af68822a0,",0x4b7daa9fdd0cec5d17f8d6ce0424f58af68822a0,0,,
0x874401329897136d496506f82be2a342d4ae9f0b,8.60E-10,No,"0x88c66d3d576ba03b7561c6330c07e49f2cf8a412,","0x88c66d3d576ba03b7561c6330c07e49f2cf8a412,",0x88c66d3d576ba03b7561c6330c07e49f2cf8a412,0,,
0xfeb69067d4253be1b3d123825e6e577123f719fc,9.43E-10,No,"0x4c814a918fbacf4fe0d105caee2497d69e3c3f02,","0x4c814a918fbacf4fe0d105caee2497d69e3c3f02,",0x4c814a918fbacf4fe0d105caee2497d69e3c3f02,0,,
0x1684fc1085f4d8e3196a9df242bd249d1ee42a74,1.00E-09,No,"0xbfac704dea95f6453217de502903b658403c58ee,","0xbfac704dea95f6453217de502903b658403c58ee,",0xbfac704dea95f6453217de502903b658403c58ee,0,,
0x13da879ad9ac7de4ce23d998f2e5f81d1f0e76dc,2.29E-09,No,"0xd355d26412af3fd87ce956c7faca3db0bf6fb6f5,","0xd355d26412af3fd87ce956c7faca3db0bf6fb6f5,",0xd355d26412af3fd87ce956c7faca3db0bf6fb6f5,0,,
0x95153735b786dd4d952e612ec206d8de789fff08,3.21E-09,No,"0xf393fb8c4bbf7e37f583d0593ad1d1b2443e205c,","0xf393fb8c4bbf7e37f583d0593ad1d1b2443e205c,",0xf393fb8c4bbf7e37f583d0593ad1d1b2443e205c,0,,
0x796c4621a3579f696eaaa0a26bda81c2e927cbad,4.68E-09,No,"0x880e14298dd46418806f7b5e12b92aa9873bb5d4,","0x880e14298dd46418806f7b5e12b92aa9873bb5d4,",0x880e14298dd46418806f7b5e12b92aa9873bb5d4,0.000331429,,
0x3755b28641834f061b6aa3190bb9b035ffb3bca4,4.77E-09,No,"0xdb6b38cc814ed3c315cbc95e97639de5d8de2b9d,","0xdb6b38cc814ed3c315cbc95e97639de5d8de2b9d,",0xdb6b38cc814ed3c315cbc95e97639de5d8de2b9d,0,,
0xbad1996f67f0c3fbb8ae7a734510490852347c40,5.71E-09,No,"0x99bd718bb807fb8446d2c376a4bbd59cc99ebc56,","0x99bd718bb807fb8446d2c376a4bbd59cc99ebc56,",0x99bd718bb807fb8446d2c376a4bbd59cc99ebc56,0,,
0x978d6ad3be815c50707ca6d05f161aef4aea4e16,6.61E-09,No,"0xea6e06d0c156af7ec1db5a2b906ef6ba47b11370,","0xea6e06d0c156af7ec1db5a2b906ef6ba47b11370,",0xea6e06d0c156af7ec1db5a2b906ef6ba47b11370,0,,
0xaf5f66bf90ddce42dd1e758a396645d90e4bd4ae,7.33E-09,No,"0xfe0e18e4fb3739a4a320471a84d45ab2c883e815,","0xfe0e18e4fb3739a4a320471a84d45ab2c883e815,",0xfe0e18e4fb3739a4a320471a84d45ab2c883e815,0,,
0x53ad913d2666e685c3bfd6f4ab078f8edf4a6c52,8.21E-09,No,"0x8a3e4c9941da9efb1f410e3b1d0cf8497bc39516,","0x8a3e4c9941da9efb1f410e3b1d0cf8497bc39516,",0x8a3e4c9941da9efb1f410e3b1d0cf8497bc39516,0,,
0xd2207becef89a1e5c1d10c74cd853452e6fabc0c,9.99E-09,No,"0x57d2f346c6bb97e3e3f2855e4961b9ec738e9792,","0x57d2f346c6bb97e3e3f2855e4961b9ec738e9792,",0x57d2f346c6bb97e3e3f2855e4961b9ec738e9792,0,,
0xc6a3c0ea92f4fd52307da06ba6986e5ea2841c81,2.86E-08,No,"0xf37f8ce70edc196927456ce96089303c6390792a,","0xf37f8ce70edc196927456ce96089303c6390792a,",0xf37f8ce70edc196927456ce96089303c6390792a,0,,
0xa09e5b798ad847be924e60e55678f1a605ed1089,2.86E-08,No,"0x24a3178ea0a1c53a796be2c55b6133423d20e143,","0x24a3178ea0a1c53a796be2c55b6133423d20e143,",0x24a3178ea0a1c53a796be2c55b6133423d20e143,5.003365357,,
0xb765033261040c56f811e2408669f03999ed3b57,2.86E-08,No,"0x9fe8ca1bd04909bebeaad26226789b7bb7006df5,","0x9fe8ca1bd04909bebeaad26226789b7bb7006df5,",0x9fe8ca1bd04909bebeaad26226789b7bb7006df5,0,,
0xe968698ea7cffb981ff5169d151526a503d33d5f,2.86E-08,No,"0x00c167c01c6ac30dcfae65380f4516ad33034e7f,","0x00c167c01c6ac30dcfae65380f4516ad33034e7f,",0x00c167c01c6ac30dcfae65380f4516ad33034e7f,0,,
0xbdd5bf61b5052d02cec712a72765b9afd0767066,4.02E-08,No,"0xc00e5c2b7c6833b44f312c885e2cebde8eaed306,","0xc00e5c2b7c6833b44f312c885e2cebde8eaed306,",0xc00e5c2b7c6833b44f312c885e2cebde8eaed306,0,,
0xd7ad9900ab5941f6d8a995e2fe2fedb6ce259a2f,4.87E-08,No,"0xa88bfa2b0488843f18219734f7f2a54b1b893af7,","0xa88bfa2b0488843f18219734f7f2a54b1b893af7,",0xa88bfa2b0488843f18219734f7f2a54b1b893af7,129.2602018,,
0xd4e3305012fdc45deafd948e42258589dd73ac43,6.60E-08,No,"0xd9c5531b7a9c6692f1334e57c5d940f6ce749622,","0xd9c5531b7a9c6692f1334e57c5d940f6ce749622,",0xd9c5531b7a9c6692f1334e57c5d940f6ce749622,0,,
0xebf1452bb2754621e86bd94754551556dbfac8fe,8.23E-08,No,"0x44c67ca57ce5d47881c5868ac7a7c6e4603fce48,","0x44c67ca57ce5d47881c5868ac7a7c6e4603fce48,",0x44c67ca57ce5d47881c5868ac7a7c6e4603fce48,0,,
0xaf61747cfad9da5b90187c14ab396175366f92c4,8.61E-08,No,"0xc9a8c114335f1ea8cd1f068240cd73c3f5a203c3,","0xc9a8c114335f1ea8cd1f068240cd73c3f5a203c3,",0xc9a8c114335f1ea8cd1f068240cd73c3f5a203c3,0,,
0x4ca09c6a3818567f4b75e150f0dae62b8a216d31,8.63E-08,No,"0xb149b9a316227d893561aa471a44707856ce8d44,","0xb149b9a316227d893561aa471a44707856ce8d44,",0xb149b9a316227d893561aa471a44707856ce8d44,0,,
0x2e623294569146b757d8a867925acf49d5b4d9dd,9.90E-08,No,"0x3980d9a3c21693fc48b5209004bdfad47381a11a,","0x3980d9a3c21693fc48b5209004bdfad47381a11a,",0x3980d9a3c21693fc48b5209004bdfad47381a11a,0,,
0x023541e2434e844f95b918ef22946f4a6850592d,1.10E-07,No,"0x8b4f848879242aaeb555aa1cb7e096e39cefb8df,","0x8b4f848879242aaeb555aa1cb7e096e39cefb8df,",0x8b4f848879242aaeb555aa1cb7e096e39cefb8df,0,,
0x20383cd86d5eeb4af63cf7acb1911cca24141a0d,1.22E-07,No,"0x71d71b1cd55cadbb7c5dc82e448018f346119280,","0x71d71b1cd55cadbb7c5dc82e448018f346119280,",0x71d71b1cd55cadbb7c5dc82e448018f346119280,0,,
0x3fc65e00a9bb2b4461ccd3d6381c03ffdff73dcd,1.28E-07,No,"0x63a0f3eed0ac083d3989e470ca5509336b3deb2b,","0x63a0f3eed0ac083d3989e470ca5509336b3deb2b,",0x63a0f3eed0ac083d3989e470ca5509336b3deb2b,0,,
0xba8a336f5cd6be7a7f85844431ba0aaf1b364bfa,1.46E-07,No,"0xda21631d8f7e4daee7750dead565dcef3cfe0e39,","0xda21631d8f7e4daee7750dead565dcef3cfe0e39,",0xda21631d8f7e4daee7750dead565dcef3cfe0e39,0,,
0x00000000553a85582988aa8ad43fb7dda2466bc7,1.52E-07,No,"0x5e370105934812b62f274a9fbb097b3431e4c31a,","0x5e370105934812b62f274a9fbb097b3431e4c31a,",0x5e370105934812b62f274a9fbb097b3431e4c31a,0,,
0xff94c296351e546108642f5b34bf1970d6330140,1.53E-07,No,"0xdc5b619b10bd152120f341e020fd48ab98cdc11d,","0xdc5b619b10bd152120f341e020fd48ab98cdc11d,",0xdc5b619b10bd152120f341e020fd48ab98cdc11d,0.000971429,,
0x1eac10e8bfe922ebe602600aaed49d627506f591,1.56E-07,No,"0x52a672db8db2935dca40a62e6287805a1408269b,","0x52a672db8db2935dca40a62e6287805a1408269b,",0x52a672db8db2935dca40a62e6287805a1408269b,14.12786429,,
0xd339d8be8544e4e6beb35507383701aee1f84e07,2.44E-07,No,"0x0c3bab9fa59e41da6725e94c2d774258fd392fa9,","0x0c3bab9fa59e41da6725e94c2d774258fd392fa9,",0x0c3bab9fa59e41da6725e94c2d774258fd392fa9,0,,
0x6e8d62c349810be8645de6553b204c60eb786487,2.49E-07,No,"0xe5195192658636748752c95e858fad8242095c46,","0xe5195192658636748752c95e858fad8242095c46,",0xe5195192658636748752c95e858fad8242095c46,0,,
0x1e1f44026c3747a148451aa0af42f5c000a4548e,2.59E-07,No,"0xfbc29ba5732f89e72b92617d0b464e85a2fab070,","0xfbc29ba5732f89e72b92617d0b464e85a2fab070,",0xfbc29ba5732f89e72b92617d0b464e85a2fab070,0,,
0x9675549851494d082776a3b74350849508e0df4f,2.70E-07,No,"0xc3c58efa111cb80d612774efb96e7ba242f8ac62,","0xc3c58efa111cb80d612774efb96e7ba242f8ac62,",0xc3c58efa111cb80d612774efb96e7ba242f8ac62,0,,
0x5a0978f04ab86fff26cba84cfeb865299dbf9c34,2.79E-07,No,"0x06ceb426439e2bebf28c98ccfb8eac57bc6d8ac0,","0x06ceb426439e2bebf28c98ccfb8eac57bc6d8ac0,",0x06ceb426439e2bebf28c98ccfb8eac57bc6d8ac0,0,,
0x48dcfcb2f51f5e0783a68f3c3fbf67878a21a1d9,3.02E-07,No,"0xf8fc1df395c7443c96b73d5bd36a6e78ff203fe6,","0xf8fc1df395c7443c96b73d5bd36a6e78ff203fe6,",0xf8fc1df395c7443c96b73d5bd36a6e78ff203fe6,0,,
0x307ed19bc352f5a622bb5263441ad308df32979e,3.42E-07,No,"0x7584b4c1dd3f664eb20fbae3f93b854c05b04758,","0x7584b4c1dd3f664eb20fbae3f93b854c05b04758,",0x7584b4c1dd3f664eb20fbae3f93b854c05b04758,0,,
0x4c877205b24ed4c782b9679da75c1238122913ed,3.54E-07,No,"0xc847b14080041fb51f064be39ed39429b6d9612f,","0xc847b14080041fb51f064be39ed39429b6d9612f,",0xc847b14080041fb51f064be39ed39429b6d9612f,0,,
0x71e311978797fc8c08bf581923dc06448a5afe38,3.76E-07,No,"0x512e3da21f608a97568e3b21c358fff3267979f7,","0x512e3da21f608a97568e3b21c358fff3267979f7,",0x512e3da21f608a97568e3b21c358fff3267979f7,0,,
0xea7ead8014d43c53213b6038021bf95c7c7260ac,3.85E-07,No,"0x0ebda54fea11d2c3022bc63b3a62b288d6e3c00a,","0x0ebda54fea11d2c3022bc63b3a62b288d6e3c00a,",0x0ebda54fea11d2c3022bc63b3a62b288d6e3c00a,0,,
0x041de22fdf289a7a5cd309f927d2980f75d8a733,3.86E-07,No,"0x9f90a853f02ed095b6b60041a218410bde4e478a,","0x9f90a853f02ed095b6b60041a218410bde4e478a,",0x9f90a853f02ed095b6b60041a218410bde4e478a,0,,
0x33256fe8ddef013a67092a5aef94ce30815d1cbe,3.89E-07,No,"0xa76ddd694b48d880ff6b47c979c1fbdee4e6f0a4,","0xa76ddd694b48d880ff6b47c979c1fbdee4e6f0a4,",0xa76ddd694b48d880ff6b47c979c1fbdee4e6f0a4,0,,
0x58c8b54eeccb631c38ebf98d02f750dcbe122dce,3.89E-07,No,"0x9aace6f40c2af4bf89e5e2946e4d68049fd7e9fa,","0x9aace6f40c2af4bf89e5e2946e4d68049fd7e9fa,",0x9aace6f40c2af4bf89e5e2946e4d68049fd7e9fa,0,,
0xe8a1d3d3294603c333519b058f7f2ab0de0ef488,4.02E-07,No,"0x4b58cbd80868634006d8f0031c3a159bdc09bff8,","0x4b58cbd80868634006d8f0031c3a159bdc09bff8,",0x4b58cbd80868634006d8f0031c3a159bdc09bff8,0,,
0xde797efc349504cd5c39af9d8079d064c4de31d4,4.13E-07,No,"0x160a3b878ae5e8772c0d619256f61a1b59f0a540,","0x160a3b878ae5e8772c0d619256f61a1b59f0a540,",0x160a3b878ae5e8772c0d619256f61a1b59f0a540,0,,
0x69add85fc4e2583bef4cd66eabf6b78d8d10617b,4.13E-07,No,"0x0bb621a841f68663bbb4d16cf82ef20a111c8f8f,","0x0bb621a841f68663bbb4d16cf82ef20a111c8f8f,",0x0bb621a841f68663bbb4d16cf82ef20a111c8f8f,0,,
0xb6a46b76f3b6f3c4627edfb2b6aea5e3b3387665,4.29E-07,No,"0x96d2d849a60a9166095d0fb2746e88cf99890c39,","0x96d2d849a60a9166095d0fb2746e88cf99890c39,",0x96d2d849a60a9166095d0fb2746e88cf99890c39,0,,
0xd5ead73d399d05f35fba61c850f679f057db91b1,4.33E-07,No,"0x499019ae36c4e241e8627dad972336864407ea88,","0x499019ae36c4e241e8627dad972336864407ea88,",0x499019ae36c4e241e8627dad972336864407ea88,0.106216071,,
0x30acddb958100dbc28c7d44767b567a6108a66b6,4.51E-07,No,"0x66f1ba1f91b375a1726a3f41fee21aac3620dc4d,","0x66f1ba1f91b375a1726a3f41fee21aac3620dc4d,",0x66f1ba1f91b375a1726a3f41fee21aac3620dc4d,0,,
0x052fcc3ad2183c5ec3f79bcab13c2b439cfc1f12,4.55E-07,No,"0x763ec1496a258cff28d40624a6437819b5d82f17,","0x763ec1496a258cff28d40624a6437819b5d82f17,",0x763ec1496a258cff28d40624a6437819b5d82f17,0,,
0xeda74ba91f5fbc115ea89d8235d7cd604626e473,4.58E-07,No,"0x35771e073a9b7baece36be3caa124a6cb3c87cd5,","0x35771e073a9b7baece36be3caa124a6cb3c87cd5,",0x35771e073a9b7baece36be3caa124a6cb3c87cd5,0,,
0x1e7f194a8a4bf4211250eb4dc53b40dc4d6e6983,4.64E-07,No,"0x1c9f5971e527a740201d0481ed5240424dd87696,","0x1c9f5971e527a740201d0481ed5240424dd87696,",0x1c9f5971e527a740201d0481ed5240424dd87696,0,,
0x42db214d796913bcc3eac739e95992cd8121b5af,5.03E-07,No,"0xa8449b83096d3d2112d312dc560e94352e662b7a,","0xa8449b83096d3d2112d312dc560e94352e662b7a,",0xa8449b83096d3d2112d312dc560e94352e662b7a,0,,
0xa1a86dcfc45c29fa1a1abc65134b1891fd29f23f,5.10E-07,No,"0xbfc7184e1edf9f402e589b8587df8f0a4fb2175b,","0xbfc7184e1edf9f402e589b8587df8f0a4fb2175b,",0xbfc7184e1edf9f402e589b8587df8f0a4fb2175b,0,,
0xc652a0773fb2da28260c71124c04dc869bb390d1,5.23E-07,No,"0x63bf0046d701f2231d1b304583ec561276810b9e,","0x63bf0046d701f2231d1b304583ec561276810b9e,",0x63bf0046d701f2231d1b304583ec561276810b9e,0,,
0x0ebef2c3a80ebfc14f3a4d1ce0e6a5ef20b3b1de,5.70E-07,No,"0x7940cb8b3e96f27fde29f61d7339ef7b85b51205,","0x7940cb8b3e96f27fde29f61d7339ef7b85b51205,",0x7940cb8b3e96f27fde29f61d7339ef7b85b51205,0,,
0x5cdd56c0931d87a6e50ce6596f0688ee8ad9ab6e,5.81E-07,No,"0xe561c407b6cab616694d4457b1bfb8b868a3695c,","0xe561c407b6cab616694d4457b1bfb8b868a3695c,",0xe561c407b6cab616694d4457b1bfb8b868a3695c,0,,
0x877f4e6a61b193c0531a633d84659104a2f05f07,6.06E-07,No,"0x6eaba83cb632142727d639dac195ccc9f850a64a,","0x6eaba83cb632142727d639dac195ccc9f850a64a,",0x6eaba83cb632142727d639dac195ccc9f850a64a,0,,
0x1e9192f72f22cda7d71cd4b225537e1893407c1d,6.99E-07,No,"0xcc0303c72c3a7374449acb691c49bbfe82d6264d,","0xcc0303c72c3a7374449acb691c49bbfe82d6264d,",0xcc0303c72c3a7374449acb691c49bbfe82d6264d,0,,
0x4c9df57276dc17dee5635ded208c07b0be32afd0,7.14E-07,No,"0x9d03a3c57f6abb9025b81543b25304369a773de5,","0x9d03a3c57f6abb9025b81543b25304369a773de5,",0x9d03a3c57f6abb9025b81543b25304369a773de5,0,,
0xc9354e168767ed800e77b54b2f1c42215875ca56,7.30E-07,No,"0x22fcb05a096fea7cacd46e744b4cde7c44e74aa3,","0x22fcb05a096fea7cacd46e744b4cde7c44e74aa3,",0x22fcb05a096fea7cacd46e744b4cde7c44e74aa3,0,,
0x019ab6465f79d0286032ee71eabf8820f7ff00c3,7.32E-07,No,"0xa7e5a4e26ccab517caad2093e9df9ccf348c0f34,","0xa7e5a4e26ccab517caad2093e9df9ccf348c0f34,",0xa7e5a4e26ccab517caad2093e9df9ccf348c0f34,0,,
0xd344c9824576e4b184cfb74d1e39694b72f50f1c,7.61E-07,No,"0x79f954729c96401e88df890cc2f5d857fc3c744d,","0x79f954729c96401e88df890cc2f5d857fc3c744d,",0x79f954729c96401e88df890cc2f5d857fc3c744d,0,,
0x3b3f6037e0f5b6ab66e7c725b444ce9f2712611e,7.97E-07,No,"0x4a262bf897dd30bcd66361507b106b64fd04c426,","0x4a262bf897dd30bcd66361507b106b64fd04c426,",0x4a262bf897dd30bcd66361507b106b64fd04c426,0,,
0xe123a022bf2f94e98164b71f67269b6fb4dd6067,7.99E-07,No,"0x20d1661ad8a54e0617df56d7c4542aaff4291613,","0x20d1661ad8a54e0617df56d7c4542aaff4291613,",0x20d1661ad8a54e0617df56d7c4542aaff4291613,0,,
0x78839c9185b53c9b087a3b765464073fecc25c8c,8.04E-07,No,"0xb147dc45afc040a8ea77854c941a85b4ba599f72,","0xb147dc45afc040a8ea77854c941a85b4ba599f72,",0xb147dc45afc040a8ea77854c941a85b4ba599f72,0,,
0xa33af63be61ab798aaae6407d93510a0036bfa77,8.11E-07,No,"0x6ee6c94861af70257b6aa84c0f2c6de7d4305bbe,","0x6ee6c94861af70257b6aa84c0f2c6de7d4305bbe,",0x6ee6c94861af70257b6aa84c0f2c6de7d4305bbe,0,,
